Evaluator,Customer,One-Way Miles,Round-Trip Miles,Drive Time (min),2026 Cost , Bonus , Total 
MacDonald,Ferreira Construction,101,202,210,$146.57 , $-   ,$146.57 
MacDonald,Frank Lill & Son,405,810,735,$586.99 , $-   ,$586.99 
MacDonald,Geary Mechanical,150,299,307,$217.04 , $-   ,$217.04 
MacDonald,Gianfia Corp,217,434,425,$314.29 , $-   ,$314.29 
MacDonald,GPL,88,176,180,$127.67 , $-   ,$127.67 
MacDonald,Grid One Solutions,352,704,700,$510.65 , $-   ,$510.65 
MacDonald,Grotto Plumbing Inc. (Nga),215,430,421,$311.67 , $-   ,$311.67 
MacDonald,Heath Consultants (Nga),237,474,492,$343.38 , $-   ,$343.38 
MacDonald,Henkels & Mccoy (Nga),338,677,663,$490.73 , $-   ,$490.73 
MacDonald,Holyoke Gas & Electric,120,239,240,$173.55 , $-   ,$173.55 
MacDonald,Infrasource (Nga),611,1222,1173,$885.73 , $-   ,$885.73 
MacDonald,Ironwood Heavy Highway,420,840,767,$608.72 , $-   ,$608.72 
MacDonald,J Mullen & Sons,220,440,414,$318.70 , $-   ,$318.70 
MacDonald,J. F. Brennan Companies,110,220,226,$159.36 , $-   ,$159.36 
MacDonald,Joe Knows Energy,248,495,506,$358.99 , $-   ,$358.99 
MacDonald,John Anderson Construction,550,1100,1026,$797.65 , $-   ,$797.65 
MacDonald,Js Rae,147,295,340,$213.69 , $-   ,$213.69 
MacDonald,Kiely Family Of Companies,293,585,595,$424.30 , $-   ,$424.30 
MacDonald,Kudlic Bros.,118,237,248,$171.49 , $-   ,$171.49 
MacDonald,Labella Associates Dpc,417,834,757,$604.35 , $-   ,$604.35 
MacDonald,Laydon Industries,164,328,318,$237.99 , $-   ,$237.99 
MacDonald,Ledge Creek Development Inc,467,933,851,$676.66 , $-   ,$676.66 
MacDonald,Liberty Underground,420,841,763,$609.67 , $-   ,$609.67 
MacDonald,Liberty Utilities-Ma,93,185,203,$134.40 , $-   ,$134.40 
MacDonald,Liberty Utilities-Ny,319,638,642,$462.78 , $-   ,$462.78 
MacDonald,Local 1049,208,416,541,$301.77 , $-   ,$301.77 
MacDonald,Local 1298,267,535,543,$387.86 , $-   ,$387.86 
MacDonald,Local 15,238,475,490,$344.47 , $-   ,$344.47 
MacDonald,Local 158,194,388,367,$281.03 , $-   ,$281.03 
MacDonald,Local 17,223,446,434,$323.60 , $-   ,$323.60 
MacDonald,Local 60,195,390,380,$282.85 , $-   ,$282.85 
MacDonald,Local 731,228,456,466,$330.92 , $-   ,$330.92 
MacDonald,Lospano Plumbing And Heating,218,436,431,$315.79 , $-   ,$315.79 
MacDonald,Maine Natural Gas (Nga),142,284,268,$205.60 , $-   ,$205.60 
MacDonald,Master Plumbers Council Of The City Of New York (Mpc),234,467,469,$338.89 , $-   ,$338.89 
MacDonald,Mears Construction (Nga),418,836,818,$605.85 , $-   ,$605.85 
MacDonald,Middleborough Gas & Electric (Nga),81,161,175,$116.76 , $-   ,$116.76 
MacDonald,Midway Utility,24,48,63,$34.52 , $-   ,$34.52 
MacDonald,Miller Pipeline,636,1271,1171,$921.47 , $-   ,$921.47 
MacDonald,Mirra Company,19,37,75,$27.14 , $-   ,$27.14 
MacDonald,Msr Utility Maintenance (Nga),22,43,71,$31.18 , $-   ,$31.18 
MacDonald,Mulcare Pipeline Solutions,261,521,522,$378.05 , $-   ,$378.05 
MacDonald,Mulholland Welding & Fabrication,107,214,256,$155.14 , $-   ,$155.14 
MacDonald,National Field Service Corporation (Nga),223,446,434,$323.60 , $-   ,$323.60 
MacDonald,National Fuel,478,955,865,$692.48 , $-   ,$692.48 
MacDonald,Network Infrastructure,247,494,502,$358.17 , $-   ,$358.17 
MacDonald,NEUCO,24,47,64,$34.13 , $-   ,$34.13 
MacDonald,New Jersey Natural Gas,306,613,613,$444.08 , $-   ,$444.08 
MacDonald,Ng Advantage,39,77,82,$56.04 , $-   ,$56.04 
MacDonald,Northeast Gas Association,56,112,120,$81.51 , $-   ,$81.51 
MacDonald,Northeast Underground (Nga),342,684,624,$495.56 , $-   ,$495.56 
MacDonald,Norwich Public Utilities,122,243,244,$176.46 , $-   ,$176.46 
MacDonald,Npl Construction (Nga),139,278,274,$201.83 , $-   ,$201.83 
MacDonald,Omark Consultants,56,112,122,$81.48 , $-   ,$81.48 
MacDonald,Orange & Rockland Utilities,246,492,474,$356.97 , $-   ,$356.97 
MacDonald,Parsons (Nga),291,582,567,$421.80 , $-   ,$421.80 
MacDonald,Pcm,245,489,526,$354.86 , $-   ,$354.86 
MacDonald,Pioneer Inspection,43,86,99,$62.43 , $-   ,$62.43 
MacDonald,Pl-Enerserv,121,242,240,$175.59 , $-   ,$175.59 
MacDonald,Powell Controls,35,69,80,$50.35 , $-   ,$50.35 
MacDonald,Power And Construction Group Inc.,421,843,764,$610.96 , $-   ,$610.96 
MacDonald,"Precision Pipeline Solutions, LLC (PPS)",229,457,452,$331.32 , $-   ,$331.32 
MacDonald,Premier Infrastructure & Energy,208,416,541,$301.77 , $-   ,$301.77 
MacDonald,Primoris Distribution Svcs (Nga),598,1196,1152,$866.82 , $-   ,$866.82 
MacDonald,Reconn,268,535,544,$388.12 , $-   ,$388.12 
MacDonald,Rev Lng,398,796,748,$577.30 , $-   ,$577.30 
MacDonald,Rh White,68,136,143,$98.56 , $-   ,$98.56 
MacDonald,Rhode Island Energy,85,171,177,$123.78 , $-   ,$123.78 
MacDonald,Riggs Distler & Co.,472,944,940,$684.16 , $-   ,$684.16 
MacDonald,Riley Brothers,61,121,147,$88.00 , $-   ,$88.00 
MacDonald,Rj Devco,58,116,134,$83.95 , $-   ,$83.95 
MacDonald,Rj Forbes Painting Contractor,80,160,175,$115.88 , $-   ,$115.88 
MacDonald,Safeway Construction Enterprises,236,471,481,$341.61 , $-   ,$341.61 
MacDonald,Sargis Associates,134,268,263,$194.00 , $-   ,$194.00 
MacDonald,Seaford Avenue Corp,252,505,520,$365.99 , $-   ,$365.99 
MacDonald,Shaun B. Kalba Enterprises,220,440,427,$318.77 , $-   ,$318.77 
MacDonald,Southern Cross (NGA),222,444,440,$321.83 , $-   ,$321.83 
MacDonald,Storti Quality Services,216,431,426,$312.80 , $-   ,$312.80 
MacDonald,Sullivan Trail,387,774,718,$561.24 , $-   ,$561.24 
MacDonald,T&K Harrington,315,630,594,$456.97 , $-   ,$456.97 
MacDonald,Tectonic Engineering Consultants,223,445,433,$322.70 , $-   ,$322.70 
MacDonald,Titanic Underground Contractors Corp. (Nga),230,460,453,$333.73 , $-   ,$333.73 
MacDonald,Tri-Mont Engineering,79,158,176,$114.83 , $-   ,$114.83 
MacDonald,Tucker Mechanical Inc,140,280,278,$202.70 , $-   ,$202.70 
MacDonald,Turner Underground Installations,420,840,768,$608.69 , $-   ,$608.69 
MacDonald,Ulc Technologies,260,520,526,$376.70 , $-   ,$376.70 
MacDonald,Unitil,20,41,67,$29.60 , $-   ,$29.60 
MacDonald,Usic (Nga),402,803,737,$582.20 , $-   ,$582.20 
MacDonald,Vermont Gas Systems,185,370,332,$267.89 , $-   ,$267.89 
MacDonald,Wdf,219,438,440,$317.79 , $-   ,$317.79 
MacDonald,Westfield Gas & Electric,121,242,240,$175.58 , $-   ,$175.58 
MacDonald,Whispering Pines Development,227,454,445,$328.90 , $-   ,$328.90 
MacDonald,Whitewater,68,136,142,$98.49 , $-   ,$98.49 
