Evaluator,Customer,One-Way Miles,Round-Trip Miles,Drive Time (min), 2026 Cost , Bonus , Total 
Leary,Miller Pipeline,603.83,1207.66,1123.9, $875.55 , $725.00 ," $1,600.55 "
Leary,Mirra Company,79.52,159.04,173.9, $115.30 , $-   , $115.30 
Leary,Msr Utility Maintenance (Nga),83.74,167.49,165.1, $121.43 , $-   , $121.43 
Leary,Mulcare Pipeline Solutions,217.52,435.04,443.2, $315.40 , $475.00 , $790.40 
Leary,Mulholland Welding & Fabrication,159.57,319.14,362.5, $231.38 , $225.00 , $456.38 
Leary,National Field Service Corporation (Nga),208.32,416.63,403.7, $302.06 , $475.00 , $777.06 
Leary,National Fuel,466.37,932.73,851.5, $676.23 , $725.00 ," $1,401.23 "
Leary,Network Infrastructure,205.44,410.88,423.6, $297.89 , $475.00 , $772.89 
Leary,NEUCO,92.97,185.94,199.4, $134.81 , $225.00 , $359.81 
Leary,New Jersey Natural Gas,263.26,526.52,542, $381.73 , $475.00 , $856.73 
Leary,Ng Advantage,119.32,238.63,237.9, $173.01 , $225.00 , $398.01 
Leary,Northeast Gas Association,62.72,125.45,126.5, $90.95 , $-   , $90.95 
Leary,Northeast Underground (Nga),330.56,661.12,609.7, $479.31 , $475.00 , $954.31 
Leary,Norwich Public Utilities,65.94,131.87,155.9, $95.61 , $-   , $95.61 
Leary,Npl Construction (Nga),121.57,243.14,239.3, $176.28 , $225.00 , $401.28 
Leary,Omark Consultants,66.64,133.29,139.4, $96.64 , $-   , $96.64 
Leary,Orange & Rockland Utilities,225.4,450.79,443.9, $326.82 , $475.00 , $801.82 
Leary,Parsons (Nga),247.69,495.38,487.6, $359.15 , $475.00 , $834.15 
Leary,Pcm,203.15,406.31,447.2, $294.57 , $475.00 , $769.57 
Leary,Pioneer Inspection,112.48,224.97,234.6, $163.10 , $225.00 , $388.10 
Leary,Pl-Enerserv,109.89,219.77,226.2, $159.33 , $225.00 , $384.33 
Leary,Powell Controls,67.2,134.4,145.4, $97.44 , $-   , $97.44 
Leary,Power And Construction Group Inc.,410.15,820.29,750.1, $594.71 , $725.00 ," $1,319.71 "
Leary,"Precision Pipeline Solutions, LLC (PPS)",213.64,427.29,421.8, $309.79 , $475.00 , $784.79 
Leary,Premier Infrastructure & Energy,143.48,286.97,444.4, $208.05 , $225.00 , $433.05 
Leary,Primoris Distribution Svcs (Nga),554.6,1109.21,1072.6, $804.18 , $725.00 ," $1,529.18 "
Leary,Reconn,149.34,298.69,458.1, $216.55 , $225.00 , $441.55 
Leary,Rev Lng,386.93,773.87,734.6, $561.06 , $475.00 ," $1,036.06 "
Leary,Rh White,56.21,112.42,133.4, $81.50 , $-   , $81.50 
Leary,Rhode Island Energy,30.33,60.67,71.4, $43.99 , $-   , $43.99 
Leary,Riggs Distler & Co.,460.63,921.26,926, $667.91 , $725.00 ," $1,392.91 "
Leary,Riley Brothers,34.44,68.87,80.3, $49.93 , $-   , $49.93 
Leary,Rj Devco,37,74.01,85.8, $53.66 , $-   , $53.66 
Leary,Rj Forbes Painting Contractor,31.74,63.48,79.3, $46.02 , $-   , $46.02 
Leary,Safeway Construction Enterprises,194.02,388.04,402.2, $281.33 , $225.00 , $506.33 
Leary,Sargis Associates,116.75,233.5,233.7, $169.29 , $225.00 , $394.29 
Leary,Seaford Avenue Corp,210.83,421.67,441, $305.71 , $475.00 , $780.71 
Leary,Shaun B. Kalba Enterprises,204.99,409.97,396.7, $297.23 , $475.00 , $772.23 
Leary,Southern Cross (NGA),178.77,357.54,361.5, $259.22 , $225.00 , $484.22 
Leary,Storti Quality Services,179.75,359.49,358.2, $260.63 , $225.00 , $485.63 
Leary,Sullivan Trail,375.86,751.72,704.1, $545.00 , $475.00 ," $1,020.00 "
Leary,T&K Harrington,303.94,607.89,580.6, $440.72 , $475.00 , $915.72 
Leary,Tectonic Engineering Consultants,207.7,415.4,402.3, $301.16 , $475.00 , $776.17 
Leary,Titanic Underground Contractors Corp. (Nga),215.31,430.61,422.9, $312.19 , $475.00 , $787.19 
Leary,Tri-Mont Engineering,34.58,69.17,86.9, $50.15 , $-   , $50.15 
Leary,Tucker Mechanical Inc,128.48,256.96,254.1, $186.30 , $225.00 , $411.30 
Leary,Turner Underground Installations,408.58,817.16,754.1, $592.44 , $725.00 ," $1,317.44 "
Leary,Ulc Technologies,218.22,436.44,447.2, $316.42 , $475.00 , $791.42 
Leary,Unitil,98.77,197.54,218.4, $143.22 , $225.00 , $368.22 
Leary,Usic (Nga),390.31,780.62,723.1, $565.95 , $475.00 ," $1,040.95 "
Leary,Vermont Gas Systems,265.42,530.85,487.8, $384.87 , $475.00 , $859.87 
Leary,Wdf,177.59,355.18,361.1, $257.51 , $225.00 , $482.51 
Leary,Westfield Gas & Electric,109.88,219.77,226.2, $159.33 , $225.00 , $384.33 
Leary,Whispering Pines Development,211.97,423.94,415, $307.36 , $475.00 , $782.36 
Leary,Whitewater,56.16,112.32,132.1, $81.43 , $-   , $81.43 
Leary,Wsm Construction,131.31,262.61,257.7, $190.39 , $225.00 , $415.39 
Leary,Xpress Natural Gas,255.01,510.03,478.4, $369.77 , $475.00 , $844.77 
Leary,Young Management & Consulting,192.14,384.28,390.3, $278.60 , $225.00 , $503.60 
Lewis,A And G Industrial Services,296.66,593.33,609.2, $430.16 , $475.00 , $905.16 
Lewis,AGI Construction,243.58,487.16,517, $353.19 , $475.00 , $828.19 
Lewis,Atmospheric Corrosion Specialists,98.85,197.7,214.8, $143.33 , $225.00 , $368.33 
Lewis,Avangrid Adams Ma,246.54,493.09,514.5, $357.49 , $475.00 , $832.49 
Lewis,Avangrid East Hartford Ct,180,360,380, $261.00 , $225.00 , $486.00 
Lewis,Avangrid Rochester Ny,387.55,775.11,715.9, $561.95 , $475.00 ," $1,036.95 "
Lewis,Avangrid Trumbull,128.45,256.9,289.6, $186.25 , $225.00 , $411.25 
Lewis,Bancker Construction,113.7,227.39,256.5, $164.86 , $225.00 , $389.86 
Lewis,Barber Utilities,196.97,393.94,422.4, $285.61 , $225.00 , $510.61 
Lewis,Bay State Piping Company Inc. (NGA),280.39,560.79,572.1, $406.57 , $475.00 , $881.57 
Lewis,Berkshire Gas,233.19,466.38,474.4, $338.13 , $475.00 , $813.13 
Lewis,Bermex Inc,384.6,769.19,714, $557.66 , $475.00 ," $1,032.66 "
Lewis,Bond Civil Utility,279.61,559.22,564.7, $405.43 , $475.00 , $880.43 
Lewis,Burns Construction Co. (Nga),129.08,258.16,289.1, $187.17 , $225.00 , $412.17 
Lewis,Burrows Bros Inc.,366.72,733.43,707.8, $531.74 , $475.00 ," $1,006.74 "
Lewis,C. B. Utility,143.8,287.6,320.1, $208.51 , $225.00 , $433.51 
Lewis,Capstone Energy (Nga),411.8,823.6,759.3, $597.11 , $725.00 ," $1,322.11 "
Lewis,Centerline Utility Services,433.01,866.02,836.2, $627.86 , $725.00 ," $1,352.86 "
Lewis,Centuri,143.47,286.95,315.1, $208.04 , $225.00 , $433.04 
Lewis,Certa Cote,116.53,233.06,269, $168.97 , $225.00 , $393.97 
Lewis,Clarks Back Roads Enterprises (Nga),305.96,611.93,580.1, $443.65 , $475.00 , $918.65 
Lewis,Collins Plumbing Corp (Nga),84.56,169.12,196.9, $122.61 , $-   , $122.61 
Lewis,Composite Technology & Infrastructure,191.63,383.26,380.9, $277.86 , $225.00 , $502.86 
Lewis,Con Edison (Nga),78.89,157.78,186.2, $114.39 , $-   , $114.39 
Lewis,Corning Natural Gas,299.94,599.88,560, $434.91 , $475.00 , $909.91 
Lewis,Corrtech Corrosion Engineering,252.99,505.97,511.5, $366.83 , $475.00 , $841.83 
Lewis,D&G Contractors Inc,173.86,347.71,371.6, $252.09 , $225.00 , $477.09 
Lewis,DDS Utilities Cortland,263.78,527.55,495.8, $382.47 , $475.00 , $857.47 
Lewis,DDS Utilities West Henrietta,381.25,762.51,707.8, $552.82 , $475.00 ," $1,027.82 "
Lewis,Dekatherm,318.78,637.57,593.7, $462.24 , $475.00 , $937.24 
Lewis,Dte Vantage,290.19,580.37,558.4, $420.77 , $475.00 , $895.77 
Lewis,E. Richards Consulting,129.08,258.16,289.1, $187.17 , $225.00 , $412.17 
Lewis,E.E. Root,246.93,493.87,473.4, $358.06 , $475.00 , $833.06 
Lewis,Elecnor Hawkeye,84.15,168.29,196.7, $122.01 , $-   , $122.01 
Lewis,Encompass Pipeline,385.42,770.83,727.9, $558.85 , $475.00 ," $1,033.85 "
Lewis,Enersite Utility And Site Work Services,299.39,598.79,602.3, $434.12 , $475.00 , $909.12 
Lewis,Environmental Construction Inc,102,204.01,225, $147.91 , $225.00 , $372.91 
Lewis,Eversource,244.47,488.93,505.2, $354.47 , $475.00 , $829.47 
Lewis,Feeney Brothers,281.55,563.09,575.4, $408.24 , $475.00 , $883.24 
Lewis,Ferreira Construction,235.47,470.95,482.6, $341.44 , $475.00 , $816.44 
Lewis,Frank Lill & Son,370.22,740.45,687.1, $536.83 , $475.00 ," $1,011.83 "
Lewis,Geary Mechanical,162.8,325.6,357, $236.06 , $225.00 , $461.06 
Lewis,Gianfia Corp,96.34,192.68,221.3, $139.69 , $225.00 , $364.69 
Lewis,GPL,247.35,494.69,529.1, $358.65 , $475.00 , $833.65 
Lewis,Grid One Solutions,93.23,186.46,203.2, $135.18 , $225.00 , $360.18 
Lewis,Grotto Plumbing Inc. (Nga),95.89,191.78,217.7, $139.04 , $225.00 , $364.04 
Lewis,Heath Consultants (Nga),71.49,142.98,183.5, $103.66 , $-   , $103.66 
Lewis,Henkels & Mccoy (Nga),116.42,232.84,239.6, $168.81 , $225.00 , $393.81 
Lewis,Holyoke Gas & Electric,213.35,426.7,446.9, $309.36 , $475.00 , $784.36 
Lewis,Infrasource (Nga),383.48,766.95,724.1, $556.04 , $475.00 ," $1,031.04 "
Lewis,Ironwood Heavy Highway,385.22,770.43,719.2, $558.56 , $475.00 ," $1,033.56 "
Lewis,J Mullen & Sons,162.77,325.54,323.6, $236.02 , $225.00 , $461.02 
Lewis,J. F. Brennan Companies,239.72,479.45,493.4, $347.60 , $475.00 , $822.60 
Lewis,Joe Knows Energy,62.18,124.37,134.7, $90.17 , $-   , $90.17 
Lewis,John Anderson Construction,390.62,781.23,769.2, $566.39 , $475.00 ," $1,041.39 "
Lewis,Js Rae,233.06,466.12,472.9, $337.94 , $475.00 , $812.94 
Lewis,Kiely Family Of Companies,23.21,46.41,68.1, $33.65 , $-   , $33.65 
Lewis,Kudlic Bros.,208,416,434.1, $301.60 , $475.00 , $776.60 
Lewis,Labella Associates Dpc,382.2,764.4,709.7, $554.19 , $475.00 ," $1,029.19 "
Lewis,Laydon Industries,143.83,287.67,320.3, $208.56 , $225.00 , $433.56 
Lewis,Ledge Creek Development Inc,432.06,864.13,802.8, $626.49 , $725.00 ," $1,351.49 "
Lewis,Liberty Underground,385.86,771.72,715.6, $559.50 , $475.00 ," $1,034.50 "
Lewis,Liberty Utilities-Ma,262.14,524.28,538, $380.10 , $475.00 , $855.10 
Lewis,Liberty Utilities-Ny,417.03,834.06,842.6, $604.69 , $725.00 ," $1,329.69 "
Lewis,Local 1049,127,254,285.1, $184.15 , $225.00 , $409.15 
Lewis,Local 1298,120.98,241.95,276, $175.41 , $225.00 , $400.41 
Lewis,Local 15,78.28,156.55,180, $113.50 , $-   , $113.50 
Lewis,Local 158,202.73,405.45,390.7, $293.95 , $475.00 , $768.95 
Lewis,Local 17,121.47,242.95,255, $176.14 , $225.00 , $401.14 
Lewis,Local 60,125.12,250.25,276, $181.43 , $225.00 , $406.43 
Lewis,Local 731,84.17,168.35,206.2, $122.05 , $-   , $122.05 
Lewis,Lospano Plumbing And Heating,86.56,173.11,199.5, $125.50 , $-   , $125.50 
Lewis,Maine Natural Gas (Nga),430.95,861.9,831.1, $624.88 , $725.00 ," $1,349.88 "
Lewis,Master Plumbers Council Of The City Of New York (Mpc),86.88,173.75,201.4, $125.97 , $-   , $125.97 
Lewis,Mears Construction (Nga),158.88,317.77,321.4, $230.38 , $225.00 , $455.38 
Lewis,Middleborough Gas & Electric (Nga),284.7,569.39,578.8, $412.81 , $475.00 , $887.81 
Lewis,Midway Utility,312.97,625.93,626.2, $453.80 , $475.00 , $928.80 
Lewis,Miller Pipeline,400.75,801.5,743.1, $581.09 , $725.00 ," $1,306.09 "
Lewis,Mirra Company,306.2,612.41,615, $444.00 , $475.00 , $919.00 
Lewis,Msr Utility Maintenance (Nga),288.35,576.7,579.4, $418.11 , $475.00 , $893.11 
Lewis,Mulcare Pipeline Solutions,80.64,161.28,176.9, $116.93 , $-   , $116.93 
Lewis,Mulholland Welding & Fabrication,298.94,597.88,598, $433.46 , $475.00 , $908.46 
Lewis,National Field Service Corporation (Nga),121.47,242.95,255, $176.14 , $225.00 , $401.14 
Lewis,National Fuel,416.93,833.86,808.7, $604.55 , $725.00 ," $1,329.55 "
Lewis,Network Infrastructure,94.2,188.39,217, $136.58 , $225.00 , $361.58 
Lewis,NEUCO,312.7,625.4,626.5, $453.41 , $475.00 , $928.42 
Lewis,New Jersey Natural Gas,6.82,13.65,32, $9.90 , $-   , $9.90 
Lewis,Ng Advantage,332.01,664.02,660, $481.41 , $475.00 , $956.41 
Lewis,Northeast Gas Association,253.79,507.58,516.3, $368.00 , $475.00 , $843.00 
Lewis,Northeast Underground (Nga),305.7,611.39,571.1, $443.26 , $475.00 , $918.26 
Lewis,Norwich Public Utilities,199.35,398.7,427.9, $289.06 , $225.00 , $514.06 
Lewis,Npl Construction (Nga),165.4,330.81,353, $239.84 , $225.00 , $464.84 
Lewis,Omark Consultants,248.46,496.91,512.7, $360.26 , $475.00 , $835.26 
Lewis,Orange & Rockland Utilities,118.93,237.85,249.6, $172.44 , $225.00 , $397.44 
Lewis,Parsons (Nga),61.14,122.28,132, $88.65 , $-   , $88.65 
Lewis,Pcm,77.52,155.05,190.1, $112.41 , $-   , $112.41 
Lewis,Pioneer Inspection,332.21,664.43,661.7, $481.71 , $475.00 , $956.71 
Lewis,Pl-Enerserv,218.32,436.64,454, $316.56 , $475.00 , $791.56 
Lewis,Powell Controls,288.54,577.09,583.8, $418.39 , $475.00 , $893.39 
Lewis,Power And Construction Group Inc.,382.41,764.83,718, $554.50 , $475.00 ," $1,029.50 "
Lewis,"Precision Pipeline Solutions, LLC (PPS)",117.49,234.98,261.8, $170.36 , $225.00 , $395.36 
Lewis,Premier Infrastructure & Energy,127,254,285.1, $184.15 , $225.00 , $409.15 
Lewis,Primoris Distribution Svcs (Nga),348.8,697.6,674.4, $505.76 , $475.00 , $980.76 
Lewis,Reconn,120.49,240.99,274.4, $174.72 , $225.00 , $399.72 
Lewis,Rev Lng,293.43,586.85,568.4, $425.47 , $475.00 , $900.47 
Lewis,Rh White,234.88,469.76,479.9, $340.58 , $475.00 , $815.58 
Lewis,Rhode Island Energy,256.72,513.44,519.7, $372.24 , $475.00 , $847.24 
Lewis,Riggs Distler & Co.,331.58,663.16,653.4, $480.79 , $475.00 , $955.79 
Lewis,Riley Brothers,274.7,549.39,571.9, $398.31 , $475.00 , $873.31 
Lewis,Rj Devco,280.39,560.79,572.1, $406.57 , $475.00 , $881.57 
Lewis,Rj Forbes Painting Contractor,258.01,516.03,531.7, $374.12 , $475.00 , $849.12 
Lewis,Safeway Construction Enterprises,73.1,146.2,185, $105.99 , $-   , $105.99 
Lewis,Sargis Associates,170.21,340.43,369.9, $246.81 , $225.00 , $471.81 
Lewis,Seaford Avenue Corp,99.59,199.17,234.5, $144.40 , $225.00 , $369.40 
Lewis,Shaun B. Kalba Enterprises,143.76,287.53,309.8, $208.46 , $225.00 , $433.46 
Lewis,Southern Cross (NGA),98.85,197.7,214.8, $143.33 , $225.00 , $368.33 
Lewis,Storti Quality Services,95.4,190.8,216.3, $138.33 , $225.00 , $363.33 
Lewis,Sullivan Trail,282.35,564.7,538, $409.41 , $475.00 , $884.41 
Lewis,T&K Harrington,240.12,480.23,463.4, $348.17 , $475.00 , $823.17 
Lewis,Tectonic Engineering Consultants,121.78,243.56,257, $176.58 , $225.00 , $401.58 
Lewis,Titanic Underground Contractors Corp. (Nga),129.96,259.92,279.9, $188.44 , $225.00 , $413.44 
Lewis,Tri-Mont Engineering,296.47,592.95,608.2, $429.89 , $475.00 , $904.89 
Lewis,Tucker Mechanical Inc,175.57,351.15,371.7, $254.58 , $225.00 , $479.58 
Lewis,Turner Underground Installations,385.19,770.38,720.2, $558.53 , $475.00 ," $1,033.53 "
Lewis,Ulc Technologies,115.66,231.31,264.4, $167.70 , $225.00 , $392.70 
Lewis,Unitil,318.5,637,645.5, $461.83 , $475.00 , $936.83 
Lewis,Usic (Nga),366.92,733.84,689.1, $532.03 , $475.00 ," $1,007.03 "
Lewis,Vermont Gas Systems,350.57,701.14,726.8, $508.33 , $475.00 , $983.33 
Lewis,Wdf,85.12,170.24,200.6, $123.42 , $-   , $123.42 
Lewis,Westfield Gas & Electric,218.32,436.63,454, $316.56 , $475.00 , $791.56 
Lewis,Whispering Pines Development,117.3,234.6,261.2, $170.08 , $225.00 , $395.09 
Lewis,Whitewater,234.86,469.71,479.4, $340.54 , $475.00 , $815.54 
Lewis,Wsm Construction,172.72,345.43,365.9, $250.44 , $225.00 , $475.44 
Lewis,Xpress Natural Gas,275.13,550.26,516, $398.94 , $475.00 , $873.94 
Lewis,Young Management & Consulting,86.88,173.75,201.4, $125.97 , $-   , $125.97 
Morrissey,A And G Industrial Services,191.89,383.79,414.4, $278.25 , $225.00 , $503.25 
Morrissey,AGI Construction,136.62,273.24,339.3, $198.10 , $225.00 , $423.10 
Morrissey,Atmospheric Corrosion Specialists,79.22,158.45,183.8, $114.88 , $-   , $114.88 
Morrissey,Avangrid Adams Ma,68.66,137.32,201.1, $99.56 , $-   , $99.56 
Morrissey,Avangrid East Hartford Ct,55.54,111.09,174.1, $80.54 , $-   , $80.54 
Morrissey,Avangrid Rochester Ny,296.86,593.71,553.1, $430.44 , $475.00 , $905.44 
Morrissey,Avangrid Trumbull,70.59,141.19,174.9, $102.36 , $-   , $102.36 
Morrissey,Bancker Construction,128.75,257.49,302.7, $186.68 , $225.00 , $411.68 
Morrissey,Barber Utilities,71.87,143.75,208, $104.22 , $-   , $104.22 
Morrissey,Bay State Piping Company Inc. (NGA),165.73,331.47,361.8, $240.32 , $225.00 , $465.32 
Morrissey,Berkshire Gas,55.31,110.61,161, $80.19 , $-   , $80.19 
Morrissey,Bermex Inc,293.9,587.8,551.2, $426.16 , $475.00 , $901.16 
Morrissey,Bond Civil Utility,163.78,327.55,356.8, $237.47 , $225.00 , $462.47 
Morrissey,Burns Construction Co. (Nga),76.53,153.06,186.8, $110.97 , $-   , $110.97 
Morrissey,Burrows Bros Inc.,277.35,554.69,549.5, $402.15 , $475.00 , $877.15 
Morrissey,C. B. Utility,69.51,139.02,188.1, $100.79 , $-   , $100.79 
Morrissey,Capstone Energy (Nga),422.34,844.67,793.9, $612.39 , $725.00 ," $1,337.39 "
Morrissey,Centerline Utility Services,317.18,634.36,628.3, $459.91 , $475.00 , $934.91 
Morrissey,Centuri,61.74,123.48,165, $89.52 , $-   , $89.52 
Morrissey,Certa Cote,122.38,244.76,298, $177.45 , $225.00 , $402.45 
Morrissey,Clarks Back Roads Enterprises (Nga),272.12,544.25,530.1, $394.58 , $475.00 , $869.58 
Morrissey,Collins Plumbing Corp (Nga),82.31,164.62,201.2, $119.35 , $-   , $119.35 
Morrissey,Composite Technology & Infrastructure,55.72,111.44,149, $80.79 , $-   , $80.79 
Morrissey,Con Edison (Nga),94.58,189.15,215.4, $137.13 , $225.00 , $362.13 
Morrissey,Corning Natural Gas,266.1,532.2,510, $385.85 , $475.00 , $860.85 
Morrissey,Corrtech Corrosion Engineering,137.15,274.3,303.6, $198.87 , $225.00 , $423.87 
Morrissey,D&G Contractors Inc,46.24,92.48,153, $67.05 , $-   , $67.05 
Morrissey,DDS Utilities Cortland,197.71,395.42,444, $286.68 , $225.00 , $511.68 
Morrissey,DDS Utilities West Henrietta,290.56,581.11,545, $421.30 , $475.00 , $896.30 
Morrissey,Dekatherm,184.58,369.16,359.3, $267.64 , $225.00 , $492.64 
Morrissey,Dte Vantage,253.52,507.05,503.8, $367.61 , $475.00 , $842.61 
Morrissey,E. Richards Consulting,76.53,153.06,186.8, $110.97 , $-   , $110.97 
Morrissey,E.E. Root,213.09,426.19,423.5, $308.99 , $475.00 , $783.99 
Morrissey,Elecnor Hawkeye,90.56,181.13,221.3, $131.32 , $225.00 , $356.32 
Morrissey,Encompass Pipeline,300.23,600.47,566.7, $435.34 , $475.00 , $910.34 
Morrissey,Enersite Utility And Site Work Services,183.56,367.12,394.4, $266.16 , $225.00 , $491.16 
Morrissey,Environmental Construction Inc,71.68,143.36,194.4, $103.94 , $-   , $103.94 
Morrissey,Eversource,128.63,257.26,297.4, $186.51 , $225.00 , $411.51 
Morrissey,Feeney Brothers,165.71,331.43,367.5, $240.29 , $225.00 , $465.29 
Morrissey,Ferreira Construction,132.9,265.8,332, $192.71 , $225.00 , $417.71 
Morrissey,Frank Lill & Son,279.53,559.05,524.3, $405.31 , $475.00 , $880.31 
Morrissey,Geary Mechanical,45.2,90.41,137.3, $65.55 , $-   , $65.55 
Morrissey,Gianfia Corp,74.13,148.25,168, $107.48 , $-   , $107.48 
Morrissey,GPL,142.41,284.82,316.3, $206.49 , $225.00 , $431.49 
Morrissey,Grid One Solutions,216.27,432.53,452.8, $313.58 , $475.00 , $788.58 
Morrissey,Grotto Plumbing Inc. (Nga),65.58,131.17,169.3, $95.10 , $-   , $95.10 
Morrissey,Heath Consultants (Nga),99.19,198.38,256.9, $143.83 , $225.00 , $368.83 
Morrissey,Henkels & Mccoy (Nga),185.12,370.24,379.6, $268.42 , $225.00 , $493.42 
Morrissey,Holyoke Gas & Electric,78.35,156.71,202.3, $113.61 , $-   , $113.61 
Morrissey,Infrasource (Nga),443.91,887.83,875.9, $643.68 , $725.00 ," $1,368.68 "
Morrissey,Ironwood Heavy Highway,294.52,589.03,556.3, $427.05 , $475.00 , $902.05 
Morrissey,J Mullen & Sons,43.98,87.95,128.6, $63.76 , $-   , $63.76 
Morrissey,J. F. Brennan Companies,135.31,270.63,344.5, $196.21 , $225.00 , $421.21 
Morrissey,Joe Knows Energy,111.67,223.34,259.1, $161.92 , $225.00 , $386.92 
Morrissey,John Anderson Construction,411.55,823.09,795.7, $596.74 , $725.00 ," $1,321.74 "
Morrissey,Js Rae,55.17,110.35,159.5, $80.00 , $-   , $80.00 
Morrissey,Kiely Family Of Companies,161.31,322.62,345.6, $233.90 , $225.00 , $458.90 
Morrissey,Kudlic Bros.,64.1,128.19,193.7, $92.94 , $-   , $92.94 
Morrissey,Labella Associates Dpc,291.5,583,546.9, $422.68 , $475.00 , $897.68 
Morrissey,Laydon Industries,69.42,138.83,186.6, $100.65 , $-   , $100.65 
Morrissey,Ledge Creek Development Inc,341.36,682.73,640, $494.98 , $475.00 , $969.98 
Morrissey,Liberty Underground,295.16,590.33,552.8, $427.99 , $475.00 , $902.99 
Morrissey,Liberty Utilities-Ma,158.83,317.65,384.5, $230.30 , $225.00 , $455.30 
Morrissey,Liberty Utilities-Ny,278.1,556.2,600.2, $403.25 , $475.00 , $878.25 
Morrissey,Local 1049,134.23,268.46,314.3, $194.63 , $225.00 , $419.63 
Morrissey,Local 1298,130.6,261.21,309.7, $189.38 , $225.00 , $414.38 
Morrissey,Local 15,99.94,199.88,255.2, $144.91 , $225.00 , $369.91 
Morrissey,Local 158,68.52,137.04,156.3, $99.35 , $-   , $99.35 
Morrissey,Local 17,56.24,112.48,137.4, $81.55 , $-   , $81.55 
Morrissey,Local 60,42.03,84.07,118.8, $60.95 , $-   , $60.95 
Morrissey,Local 731,90.59,181.19,230.8, $131.36 , $225.00 , $356.36 
Morrissey,Lospano Plumbing And Heating,80.24,160.49,198.2, $116.36 , $-   , $116.36 
Morrissey,Maine Natural Gas (Nga),315.12,630.23,623.2, $456.92 , $475.00 , $931.92 
Morrissey,Master Plumbers Council Of The City Of New York (Mpc),96.83,193.65,235.7, $140.40 , $225.00 , $365.40 
Morrissey,Mears Construction (Nga),265.59,531.19,542.9, $385.11 , $475.00 , $860.11 
Morrissey,Middleborough Gas & Electric (Nga),179.93,359.86,384, $260.90 , $225.00 , $485.90 
Morrissey,Midway Utility,197.13,394.26,418.4, $285.84 , $225.00 , $510.84 
Morrissey,Miller Pipeline,468.57,937.13,874.6, $679.42 , $725.00 ," $1,404.42 "
Morrissey,Mirra Company,190.37,380.74,407.1, $276.04 , $225.00 , $501.04 
Morrissey,Msr Utility Maintenance (Nga),172.51,345.03,371.5, $250.15 , $225.00 , $475.15 
Morrissey,Mulcare Pipeline Solutions,107.41,214.82,238.8, $155.74 , $225.00 , $380.74 
Morrissey,Mulholland Welding & Fabrication,135.86,271.72,329.6, $197.00 , $225.00 , $422.00 
